controller,scenario,seed,success,collision,steps,path_length,min_clearance,near_misses,overrides,adaptation_lag,mean_progress,action_disagreements,beneficial_disagreements,cell,stage,variant,scenario_group,seed_idx
ltc_rl_finetune_pure,dense_maze,2026741300683,0,1,4,1.2799999999999998,-0.015112595580072774,2,0,120,0.28997513910531847,4,3,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,dense_maze,2026741300683,0,1,25,8.000000000000002,-0.07686338678810312,3,0,120,0.18631397225256457,5,5,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,dense_maze,2026741300683,0,1,6,1.9200000000000002,-0.08410862376944811,3,0,120,0.32,5,5,mlp,imitation,pure,hard,7
mlp_imitation_residual,dense_maze,2026741300683,0,1,25,8.000000000000002,-0.07686338678810312,3,0,120,0.18631397225256457,5,5,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,dense_maze,2026741300683,0,1,6,1.9200000000000002,-0.08410862376944811,3,0,120,0.32,5,5,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,dense_maze,2026741300683,0,1,25,8.000000000000002,-0.07686338678810312,3,0,120,0.18631397225256457,5,5,mlp,rl_finetune,residual,hard,7
cfc_random_residual,dense_maze,2026741300683,0,1,26,8.319999999999999,-0.10324895884209262,4,0,120,0.183820858686993,4,3,cfc,random,residual,hard,7
ltc_random_residual,dense_maze,2026741300683,0,1,35,11.200000000000003,-0.15056045328641993,7,0,120,0.10920923434159344,13,10,ltc,random,residual,hard,7
fixed_policy,dense_maze,2026741300796,1,0,50,16.000000000000004,0.014856415953797442,16,0,50,0.20933512239099664,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,dense_maze,2026741300796,0,1,5,1.6,-0.23327515969250623,2,0,120,0.27557242215308053,5,2,cfc,imitation,pure,hard,7
cfc_imitation_residual,dense_maze,2026741300796,1,0,49,15.680000000000001,0.10760130474286556,16,0,49,0.2180893374327512,11,10,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,dense_maze,2026741300796,0,1,5,1.6,-0.23327515969250623,2,0,120,0.27557242215308053,5,2,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,dense_maze,2026741300796,1,0,49,15.680000000000001,0.10760130474286556,15,0,49,0.21756161634358134,11,10,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,dense_maze,2026741300796,0,1,5,1.5999999999999999,-0.15991716392583244,3,0,120,0.29163461628042275,5,5,ltc,imitation,pure,hard,7
ltc_imitation_residual,dense_maze,2026741300796,0,1,40,12.800000000000006,-0.25901956432760986,15,0,120,0.21967844884918025,6,5,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,dense_maze,2026741300796,0,1,5,1.5999999999999999,-0.2927165950493495,3,0,120,0.26620752842650824,5,4,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,dense_maze,2026741300796,1,0,50,16.00000000000001,0.19755581457396754,8,0,50,0.21240782418179804,11,10,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,dense_maze,2026741300796,0,1,6,1.92,-0.12703783484702325,3,0,120,0.32,6,6,mlp,imitation,pure,hard,7
mlp_imitation_residual,dense_maze,2026741300796,1,0,49,15.680000000000007,0.17747938174987155,13,0,49,0.21623489505655275,6,5,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,dense_maze,2026741300796,0,1,6,1.92,-0.12703783484702325,3,0,120,0.32,6,6,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,dense_maze,2026741300796,1,0,49,15.680000000000007,0.17747938174987155,13,0,49,0.21623489505655275,6,5,mlp,rl_finetune,residual,hard,7
cfc_random_residual,dense_maze,2026741300796,0,1,39,12.480000000000006,-0.05125569645726863,13,0,120,0.15601554828715972,3,3,cfc,random,residual,hard,7
ltc_random_residual,dense_maze,2026741300796,0,1,29,9.280000000000005,-0.0073512112906614635,6,0,120,0.19777431614967664,10,10,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300006,1,0,45,14.400000000000007,0.42081016817535516,0,0,45,0.24123230600081796,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300006,0,1,12,3.8399999999999994,-0.008208270482404495,3,0,120,0.1157758590243428,11,0,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300006,1,0,43,13.760000000000009,0.3881422548965083,0,0,43,0.24670525428502105,10,10,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300006,0,1,13,4.159999999999999,-0.16993552425531216,2,0,120,0.32000000000000006,7,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300006,1,0,43,13.760000000000009,0.3881422548965083,0,0,43,0.24670525428502105,10,10,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300006,0,1,32,10.240000000000004,-0.31567980020313186,10,0,120,0.22846804764153394,17,6,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300006,1,0,44,14.080000000000007,0.5882254843547088,0,0,44,0.24016593625609167,13,12,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300006,0,1,30,9.600000000000003,-0.013902497321396645,10,0,120,0.1874393841971903,18,6,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300006,1,0,44,14.080000000000007,0.5882254843547088,0,0,44,0.24016593625609167,13,12,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300006,0,1,13,4.159999999999999,-0.16993552425531216,2,0,120,0.32000000000000006,7,7,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300006,1,0,46,14.72000000000001,0.22007954893437404,3,0,46,0.23261311093370515,20,19,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300006,0,1,17,5.44,-0.005067778284347846,3,0,120,0.29284597874288165,8,7,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300006,1,0,45,14.40000000000001,0.4029294794195785,0,0,45,0.23677624908719816,18,15,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300006,1,0,46,14.720000000000006,0.2828146406053696,1,0,46,0.22987333778771465,5,5,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300006,1,0,43,13.760000000000007,0.20362343398611643,8,0,43,0.24642358110664375,23,17,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300119,1,0,46,14.720000000000006,0.41394961692954974,0,0,46,0.23318755369611022,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300119,0,1,29,9.279999999999994,-0.2442108253683009,2,0,120,0.16522630889780868,15,7,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300119,1,0,72,23.040000000000013,0.646008051843662,0,0,72,0.14709821401032025,17,12,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300119,0,1,16,5.120000000000003,-0.08611443886565756,3,0,120,0.296523060640454,8,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300119,1,0,43,13.760000000000005,0.646008051843662,0,0,43,0.2500008354571587,9,8,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300119,0,1,31,9.920000000000005,-0.07387863187013394,9,0,120,0.23341081785127904,18,9,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300119,1,0,44,14.080000000000005,0.4698959207032299,0,0,44,0.24204482254690704,9,7,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300119,0,1,31,9.920000000000005,-0.07691005355543395,9,0,120,0.2244711794474111,18,9,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300119,1,0,44,14.080000000000005,0.4698959207032299,0,0,44,0.24204482254690704,9,7,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300119,0,1,13,4.159999999999999,-0.22523081554284113,2,0,120,0.31999999999999995,6,6,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300119,1,0,60,19.20000000000001,0.4376272655005347,0,0,60,0.17611137514139566,27,25,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300119,0,1,13,4.159999999999999,-0.22523081554284113,2,0,120,0.31999999999999995,6,6,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300119,0,0,120,38.40000000000002,0.4161637628277483,0,0,120,0.02866814199261325,45,31,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300119,0,0,120,38.40000000000003,0.6142031955485723,0,0,120,0.08526768086658014,21,15,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300119,1,0,78,24.96000000000001,0.23143319052246786,6,0,78,0.1358269906815758,40,33,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300232,1,0,45,14.400000000000007,0.6529510770209317,0,0,45,0.23459740049448782,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300232,0,1,29,9.280000000000003,-0.19585729067564756,2,0,120,0.16544985456849232,17,7,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300232,1,0,45,14.400000000000007,0.6529510770209317,0,0,45,0.23590642229839176,5,4,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300232,0,1,29,9.280000000000003,-0.19585729067564756,2,0,120,0.16544985456849232,17,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300232,1,0,45,14.400000000000007,0.6529510770209317,0,0,45,0.23590642229839176,5,4,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300232,0,1,32,10.240000000000006,-0.29421612644781653,10,0,120,0.23349736993303494,16,5,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300232,1,0,66,21.12000000000001,0.2552328887994944,2,0,66,0.16327437797148592,12,10,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300232,0,1,31,9.920000000000005,-0.009684656045666096,9,0,120,0.23995844170853023,15,5,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300232,1,0,66,21.12000000000001,0.2552328887994944,2,0,66,0.16327437797148592,12,10,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300232,0,1,13,4.160000000000001,-0.2387418356670684,2,0,120,0.3200000000000002,7,7,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300232,1,0,48,15.360000000000007,0.9087567711969029,0,0,48,0.21911442692757635,18,17,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300232,0,1,13,4.160000000000001,-0.2387418356670684,2,0,120,0.3200000000000002,7,7,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300232,1,0,45,14.400000000000006,0.4174452821355196,0,0,45,0.23648243364911284,17,15,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300232,1,0,45,14.400000000000007,0.5178026547802568,0,0,45,0.23657184810698292,8,6,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300232,1,0,44,14.080000000000004,0.6454801801772718,0,0,44,0.2445289444462644,25,20,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300345,1,0,48,15.360000000000007,0.2058502977385504,3,0,48,0.21708228720302084,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300345,0,1,28,8.959999999999994,-0.03096529181281965,2,0,120,0.1701978705251353,12,6,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300345,1,0,45,14.400000000000006,0.4009514248020319,0,0,45,0.23674301340970358,8,8,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300345,0,1,16,5.120000000000001,-0.1058941098329948,4,0,120,0.29638785350012564,8,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300345,1,0,45,14.400000000000006,0.4009514248020319,0,0,45,0.23606042680196518,8,8,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300345,0,1,31,9.920000000000003,-0.1579202249240324,8,0,120,0.2318874818500965,12,3,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300345,1,0,49,15.680000000000009,0.5577728928385834,0,0,49,0.21638982877485707,11,10,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300345,0,1,18,5.76,-0.020571719678062428,4,0,120,0.284451907168513,4,2,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300345,1,0,42,13.440000000000007,0.5577728928385834,0,0,42,0.24826125214668976,11,11,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300345,0,1,12,3.839999999999999,-0.0006243173186323836,2,0,120,0.3199999999999999,6,6,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300345,1,0,43,13.760000000000005,0.3220840997714011,3,0,43,0.24432182170266845,15,14,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300345,0,1,12,3.839999999999999,-0.0006243173186323836,2,0,120,0.3199999999999999,6,6,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300345,1,0,119,38.08000000000002,0.11466364978316651,3,0,119,0.08904352447664543,44,39,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300345,1,0,42,13.440000000000007,0.6393662181846564,0,0,42,0.24841128537422433,7,6,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300345,1,0,48,15.360000000000007,0.44556694865207774,0,0,48,0.22018064446705413,24,19,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300458,1,0,44,14.080000000000004,0.22519575227632055,4,0,44,0.24059325218043517,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300458,0,1,29,9.280000000000003,-0.24240216218516003,2,0,120,0.16480530121763487,16,7,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300458,1,0,69,22.080000000000013,0.37981646489717574,0,0,69,0.15462551376343062,12,10,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300458,0,1,16,5.120000000000004,-0.027772658639047154,3,0,120,0.29409944017081335,8,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300458,1,0,48,15.360000000000005,0.4148178850281961,0,0,48,0.22049964974411615,9,6,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300458,0,1,31,9.919999999999996,-0.01662300059884486,9,0,120,0.24245485407625,18,8,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300458,1,0,46,14.720000000000008,0.5791335071351269,0,0,46,0.23071725285698746,6,6,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300458,0,1,19,6.0800000000000045,-0.05200797962298387,5,0,120,0.28295801994571645,8,6,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300458,1,0,46,14.720000000000008,0.4948306423730376,0,0,46,0.23287985766579478,10,8,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300458,0,1,13,4.160000000000002,-0.26035397457302584,3,0,120,0.32,7,7,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300458,1,0,117,37.440000000000026,0.06571213434417328,8,0,117,0.09071697713921961,45,35,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300458,0,1,13,4.160000000000002,-0.26035397457302584,3,0,120,0.32,7,7,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300458,1,0,118,37.760000000000026,0.29089857730242547,2,0,118,0.09072634495661668,51,41,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300458,1,0,70,22.400000000000013,0.49679773793392196,0,0,70,0.15116166982867152,11,9,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300458,1,0,45,14.400000000000007,0.452527498375972,0,0,45,0.2338071326405314,20,16,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300571,1,0,42,13.440000000000001,0.2527299291279737,3,0,42,0.25387348318293085,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300571,0,1,29,9.280000000000005,-0.21996026309902766,7,0,120,0.07641737163323314,28,0,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300571,1,0,43,13.760000000000009,0.22178162062846213,4,0,43,0.24756114310099817,8,8,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300571,0,1,29,9.280000000000001,-0.21555525891459687,2,0,120,0.16468901719178666,15,7,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300571,1,0,44,14.080000000000004,0.5223151544331681,0,0,44,0.23996520249757475,14,10,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300571,0,1,31,9.919999999999998,-0.035710863610225296,9,0,120,0.2390931101736085,16,6,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300571,1,0,43,13.76,0.44826142523440843,0,0,43,0.24581085298041455,8,8,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300571,0,1,31,9.920000000000003,-0.06796292564767398,9,0,120,0.21491269373264302,16,7,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300571,1,0,43,13.76,0.44826142523440843,0,0,43,0.24581085298041455,8,8,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300571,0,1,13,4.159999999999999,-0.28758556552450304,3,0,120,0.32,6,6,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300571,1,0,43,13.760000000000009,0.22178162062846213,4,0,43,0.24375415753566063,16,15,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300571,0,1,31,9.919999999999996,-0.004611595583890626,9,0,120,0.24232205078924696,16,6,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300571,1,0,43,13.760000000000009,0.22178162062846213,4,0,43,0.24638932557584373,16,15,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300571,1,0,43,13.760000000000005,0.18132573422251413,4,0,43,0.2491955730979372,4,3,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300571,1,0,46,14.720000000000004,0.2560544486979425,2,0,46,0.231086462089491,30,22,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300684,1,0,43,13.760000000000009,0.1955547884893955,3,0,43,0.24377268318365605,0,0,fixed,fixed,baseline,hard,7
cfc_imitation_pure,deceptive_u_trap,2026741300684,0,1,29,9.280000000000005,-0.28365016331551757,3,0,120,0.16367059738892054,13,5,cfc,imitation,pure,hard,7
cfc_imitation_residual,deceptive_u_trap,2026741300684,0,1,18,5.7600000000000025,-0.0545817851742611,2,0,120,0.26978310783974657,4,4,cfc,imitation,residual,hard,7
cfc_rl_finetune_pure,deceptive_u_trap,2026741300684,0,1,29,9.280000000000005,-0.28365016331551757,3,0,120,0.16367059738892054,13,5,cfc,rl_finetune,pure,hard,7
cfc_rl_finetune_residual,deceptive_u_trap,2026741300684,1,0,44,14.080000000000009,0.23013347625253006,5,0,44,0.2414100638904122,12,8,cfc,rl_finetune,residual,hard,7
ltc_imitation_pure,deceptive_u_trap,2026741300684,0,1,31,9.919999999999996,-0.061795555863112306,9,0,120,0.24115189060243514,10,3,ltc,imitation,pure,hard,7
ltc_imitation_residual,deceptive_u_trap,2026741300684,1,0,43,13.760000000000002,0.4471147652375665,0,0,43,0.24259931791155873,8,8,ltc,imitation,residual,hard,7
ltc_rl_finetune_pure,deceptive_u_trap,2026741300684,0,1,31,9.919999999999996,-0.126935301675893,9,0,120,0.22278410426396641,10,3,ltc,rl_finetune,pure,hard,7
ltc_rl_finetune_residual,deceptive_u_trap,2026741300684,1,0,43,13.760000000000002,0.4471147652375665,0,0,43,0.24259931791155873,8,8,ltc,rl_finetune,residual,hard,7
mlp_imitation_pure,deceptive_u_trap,2026741300684,0,1,12,3.8399999999999994,-0.04872175255753336,2,0,120,0.3199999999999999,6,6,mlp,imitation,pure,hard,7
mlp_imitation_residual,deceptive_u_trap,2026741300684,1,0,43,13.760000000000007,0.23013347625253006,5,0,43,0.248030290996085,12,11,mlp,imitation,residual,hard,7
mlp_rl_finetune_pure,deceptive_u_trap,2026741300684,0,1,31,9.919999999999996,-0.061795555863112306,9,0,120,0.24115189060243514,10,3,mlp,rl_finetune,pure,hard,7
mlp_rl_finetune_residual,deceptive_u_trap,2026741300684,1,0,43,13.760000000000007,0.23013347625253006,5,0,43,0.248030290996085,12,11,mlp,rl_finetune,residual,hard,7
cfc_random_residual,deceptive_u_trap,2026741300684,1,0,43,13.760000000000005,0.33774860597608264,1,0,43,0.2487413857626643,9,9,cfc,random,residual,hard,7
ltc_random_residual,deceptive_u_trap,2026741300684,0,1,98,31.360000000000017,-0.08691534772546233,10,0,120,0.04665390861437289,60,45,ltc,random,residual,hard,7
fixed_policy,deceptive_u_trap,2026741300797,1,0,76,24.32000000000001,0.24154823856351243,2,0,76,0.13995688618840882,0,0,fixed,fixed,baseline,hard,7
